"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2012","2012","PC","Percentage","0","Units",,,7.438,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2013","2013","PC","Percentage","0","Units",,,8.176,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2014","2014","PC","Percentage","0","Units",,,8.006,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,7.951,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2016","2016","PC","Percentage","0","Units",,,7.862,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2017","2017","PC","Percentage","0","Units",,,7.898,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2018","2018","PC","Percentage","0","Units",,,7.816,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2019","2019","PC","Percentage","0","Units",,,8.125,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2020","2020","PC","Percentage","0","Units",,,9.478,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHE","Switzerland","2021","2021","PC","Percentage","0","Units",,,8.281,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","TUR","Türkiye","2011","2011","PC","Percentage","0","Units",,,0.882,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","TUR","Türkiye","2018","2018","PC","Percentage","0","Units",,,0.55,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","TUR","Türkiye","2019","2019","PC","Percentage","0","Units",,,0.556,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","TUR","Türkiye","2020","2020","PC","Percentage","0","Units",,,0.561,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","TUR","Türkiye","2021","2021","PC","Percentage","0","Units",,,0.459,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,2.62,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,2.826,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,2.64,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2014","2014","PC","Percentage","0","Units",,,2.191,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2015","2015","PC","Percentage","0","Units",,,2.102,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2016","2016","PC","Percentage","0","Units",,,2.355,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2017","2017","PC","Percentage","0","Units",,,2.422,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2019","2019","PC","Percentage","0","Units",,,2.667,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2020","2020","PC","Percentage","0","Units",,,2.857,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","GBR","United Kingdom","2021","2021","PC","Percentage","0","Units",,,2.636,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2011","2011","PC","Percentage","0","Units",,,4.698,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2012","2012","PC","Percentage","0","Units",,,4.619,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2013","2013","PC","Percentage","0","Units",,,4.819,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2014","2014","PC","Percentage","0","Units",,,4.821,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2015","2015","PC","Percentage","0","Units",,,4.845,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2016","2016","PC","Percentage","0","Units",,,4.895,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2017","2017","PC","Percentage","0","Units",,,4.901,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2018","2018","PC","Percentage","0","Units",,,4.909,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2019","2019","PC","Percentage","0","Units",,,4.933,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","USA","United States","2020","2020","PC","Percentage","0","Units",,,5.121,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2011","2011","PC","Percentage","0","Units",,,3.616,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2012","2012","PC","Percentage","0","Units",,,3.69,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2013","2013","PC","Percentage","0","Units",,,3.877,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2014","2014","PC","Percentage","0","Units",,,3.943,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,4.006,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2016","2016","PC","Percentage","0","Units",,,3.994,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2017","2017","PC","Percentage","0","Units",,,4.029,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2018","2018","PC","Percentage","0","Units",,,4.136,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2019","2019","PC","Percentage","0","Units",,,4.46,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2020","2020","PC","Percentage","0","Units",,,4.807,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CHL","Chile","2021","2021","PC","Percentage","0","Units",,,4.697,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2011","2011","PC","Percentage","0","Units",,,2.142,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2012","2012","PC","Percentage","0","Units",,,1.867,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2013","2013","PC","Percentage","0","Units",,,1.912,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2014","2014","PC","Percentage","0","Units",,,2.047,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2015","2015","PC","Percentage","0","Units",,,2.069,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2016","2016","PC","Percentage","0","Units",,,2.099,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2017","2017","PC","Percentage","0","Units",,,2.065,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2018","2018","PC","Percentage","0","Units",,,2.127,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2019","2019","PC","Percentage","0","Units",,,2.229,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2020","2020","PC","Percentage","0","Units",,,2.061,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","COL","Colombia","2021","2021","PC","Percentage","0","Units",,,2.106,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2012","2012","PC","Percentage","0","Units",,,1.954,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2013","2013","PC","Percentage","0","Units",,,2.025,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2014","2014","PC","Percentage","0","Units",,,2.046,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2015","2015","PC","Percentage","0","Units",,,2.079,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2016","2016","PC","Percentage","0","Units",,,2.203,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2017","2017","PC","Percentage","0","Units",,,2.119,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,2.126,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,2.174,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,2.501,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,2.625,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2011","2011","PC","Percentage","0","Units",,,0.739,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2012","2012","PC","Percentage","0","Units",,,1.288,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2013","2013","PC","Percentage","0","Units",,,1.396,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2014","2014","PC","Percentage","0","Units",,,1.765,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,1.882,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,1.915,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,1.905,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,1.659,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2019","2019","PC","Percentage","0","Units",,,1.693,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2020","2020","PC","Percentage","0","Units",,,1.284,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","EST","Estonia","2021","2021","PC","Percentage","0","Units",,,0.849,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","ISR","Israel","2011","2011","PC","Percentage","0","Units",,,2.242,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","ISR","Israel","2012","2012","PC","Percentage","0","Units",,,2.378,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","ISR","Israel","2013","2013","PC","Percentage","0","Units",,,2.619,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","ISR","Israel","2014","2014","PC","Percentage","0","Units",,,2.813,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","ISR","Israel","2015","2015","PC","Percentage","0","Units",,,2.823,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2011","2011","PC","Percentage","0","Units",,,0.132,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2012","2012","PC","Percentage","0","Units",,,0.138,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2013","2013","PC","Percentage","0","Units",,,0.181,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2014","2014","PC","Percentage","0","Units",,,0.218,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,0.274,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2016","2016","PC","Percentage","0","Units",,,0.282,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2017","2017","PC","Percentage","0","Units",,,0.287,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2018","2018","PC","Percentage","0","Units",,,0.255,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2019","2019","PC","Percentage","0","Units",,,0.266,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2020","2020","PC","Percentage","0","Units",,,0.3,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LVA","Latvia","2021","2021","PC","Percentage","0","Units",,,0.324,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2011","2011","PC","Percentage","0","Units",,,0.648,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2012","2012","PC","Percentage","0","Units",,,0.638,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2013","2013","PC","Percentage","0","Units",,,0.526,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2014","2014","PC","Percentage","0","Units",,,0.431,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2015","2015","PC","Percentage","0","Units",,,0.449,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2016","2016","PC","Percentage","0","Units",,,0.425,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2017","2017","PC","Percentage","0","Units",,,0.457,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2018","2018","PC","Percentage","0","Units",,,0.512,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2019","2019","PC","Percentage","0","Units",,,0.52,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2020","2020","PC","Percentage","0","Units",,,0.55,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","SVN","Slovenia","2021","2021","PC","Percentage","0","Units",,,0.578,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2011","2011","PC","Percentage","0","Units",,,0.367,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2012","2012","PC","Percentage","0","Units",,,0.274,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2013","2013","PC","Percentage","0","Units",,,0.411,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2014","2014","PC","Percentage","0","Units",,,0.524,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2015","2015","PC","Percentage","0","Units",,,0.571,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2016","2016","PC","Percentage","0","Units",,,0.796,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2017","2017","PC","Percentage","0","Units",,,0.839,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2018","2018","PC","Percentage","0","Units",,,0.881,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2019","2019","PC","Percentage","0","Units",,,0.827,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2020","2020","PC","Percentage","0","Units",,,0.908,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3100","CONTRIBUTIONS","CGDP","Contributions as a share of GDP","LTU","Lithuania","2021","2021","PC","Percentage","0","Units",,,0.985,,
